event_ts,event_ts_timezone,cycle_time,missing_activity,wrong_sequence,missed_activities,total_activities,activities,worker_presence,worker_absent,process_time,idle_time,target_cycle_time,batch_size,device_id,product_code,product_description,workstation_id,workstation_name,workstation_description,camera_id,camera_name,pos,cm_site,building_floor_line,qpl,line_side,shift,op_id
2022-04-14 08:27:49,2022-04-14 08:27:49,41.88,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649924840, ""event_ts_timezone"": 1649924840, ""time"": 12.63, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649924841, ""event_ts_timezone"": 1649924841, ""time"": 1.02, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649924845, ""event_ts_timezone"": 1649924845, ""time"": 3.43, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649924847, ""event_ts_timezone"": 1649924847, ""time"": 2.04, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649924848, ""event_ts_timezone"": 1649924848, ""time"": 1.16, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649924852, ""event_ts_timezone"": 1649924852, ""time"": 4.35, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649924861, ""event_ts_timezone"": 1649924861, ""time"": 8.89, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649924862, ""event_ts_timezone"": 1649924862, ""time"": 1.02, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649924865, ""event_ts_timezone"": 1649924865, ""time"": 2.91, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649924868, ""event_ts_timezone"": 1649924868, ""time"": 3.16, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649924869, ""event_ts_timezone"": 1649924869, ""time"": 1.27, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",41.88,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 08:28:39,2022-04-14 08:28:39,49.120000000000005,complete,wrong,0,11,"{""Step 1"": {""event_ts"": 1649924885, ""event_ts_timezone"": 1649924885, ""time"": 15.6, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649924886, ""event_ts_timezone"": 1649924886, ""time"": 1.2, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649924889, ""event_ts_timezone"": 1649924889, ""time"": 2.27, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649924892, ""event_ts_timezone"": 1649924892, ""time"": 3.48, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649924893, ""event_ts_timezone"": 1649924893, ""time"": 0.85, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649924898, ""event_ts_timezone"": 1649924898, ""time"": 4.72, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649924914, ""event_ts_timezone"": 1649924914, ""time"": 16.37, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649924915, ""event_ts_timezone"": 1649924915, ""time"": 0.95, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649924918, ""event_ts_timezone"": 1649924918, ""time"": 2.77, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""10_inspection"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649924919, ""event_ts_timezone"": 1649924919, ""time"": 0.91, ""sequence"": 10, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",49.120000000000005,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 08:29:32,2022-04-14 08:29:32,53.19,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649924933, ""event_ts_timezone"": 1649924933, ""time"": 14.46, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649924934, ""event_ts_timezone"": 1649924934, ""time"": 1.03, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649924937, ""event_ts_timezone"": 1649924937, ""time"": 2.94, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649924939, ""event_ts_timezone"": 1649924939, ""time"": 2.21, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649924940, ""event_ts_timezone"": 1649924940, ""time"": 0.81, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649924947, ""event_ts_timezone"": 1649924947, ""time"": 7.05, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649924963, ""event_ts_timezone"": 1649924963, ""time"": 15.79, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649924964, ""event_ts_timezone"": 1649924964, ""time"": 1.36, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649924968, ""event_ts_timezone"": 1649924968, ""time"": 3.34, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649924971, ""event_ts_timezone"": 1649924971, ""time"": 3.07, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649924972, ""event_ts_timezone"": 1649924972, ""time"": 1.13, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",53.19,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 08:30:11,2022-04-14 08:30:11,39.03,complete,wrong,0,11,"{""Step 1"": {""event_ts"": 1649924983, ""event_ts_timezone"": 1649924983, ""time"": 10.81, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649924984, ""event_ts_timezone"": 1649924984, ""time"": 1.12, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""03_place on fixture"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649924986, ""event_ts_timezone"": 1649924986, ""time"": 2.06, ""sequence"": 3, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649924987, ""event_ts_timezone"": 1649924987, ""time"": 1.48, ""sequence"": 4, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649924993, ""event_ts_timezone"": 1649924993, ""time"": 5.64, ""sequence"": 5, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649925002, ""event_ts_timezone"": 1649925002, ""time"": 9.56, ""sequence"": 6, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649925004, ""event_ts_timezone"": 1649925004, ""time"": 1.36, ""sequence"": 7, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649925006, ""event_ts_timezone"": 1649925006, ""time"": 2.64, ""sequence"": 8, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649925010, ""event_ts_timezone"": 1649925010, ""time"": 3.19, ""sequence"": 9, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649925011, ""event_ts_timezone"": 1649925011, ""time"": 1.17, ""sequence"": 10, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",39.03,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 08:30:48,2022-04-14 08:30:48,37.59,complete,wrong,0,11,"{""Step 1"": {""event_ts"": 1649925019, ""event_ts_timezone"": 1649925019, ""time"": 8.33, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649925020, ""event_ts_timezone"": 1649925020, ""time"": 0.85, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649925022, ""event_ts_timezone"": 1649925022, ""time"": 2.3, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649925024, ""event_ts_timezone"": 1649925024, ""time"": 2.14, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649925025, ""event_ts_timezone"": 1649925025, ""time"": 0.93, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649925031, ""event_ts_timezone"": 1649925031, ""time"": 5.19, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649925039, ""event_ts_timezone"": 1649925039, ""time"": 8.3, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""08_put back tool"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649925044, ""event_ts_timezone"": 1649925044, ""time"": 5.4, ""sequence"": 8, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649925047, ""event_ts_timezone"": 1649925047, ""time"": 2.89, ""sequence"": 9, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649925048, ""event_ts_timezone"": 1649925048, ""time"": 1.26, ""sequence"": 10, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",37.59,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 08:31:34,2022-04-14 08:31:34,46.13,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649925060, ""event_ts_timezone"": 1649925060, ""time"": 11.96, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649925062, ""event_ts_timezone"": 1649925062, ""time"": 1.33, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649925064, ""event_ts_timezone"": 1649925064, ""time"": 2.64, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649925068, ""event_ts_timezone"": 1649925068, ""time"": 3.32, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649925069, ""event_ts_timezone"": 1649925069, ""time"": 1.27, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649925074, ""event_ts_timezone"": 1649925074, ""time"": 4.88, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649925082, ""event_ts_timezone"": 1649925082, ""time"": 8.41, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649925083, ""event_ts_timezone"": 1649925083, ""time"": 0.92, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649925088, ""event_ts_timezone"": 1649925088, ""time"": 4.76, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649925092, ""event_ts_timezone"": 1649925092, ""time"": 3.89, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649925094, ""event_ts_timezone"": 1649925094, ""time"": 2.75, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",46.13,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 08:32:16,2022-04-14 08:32:16,41.88999999999999,complete,wrong,0,11,"{""Step 1"": {""event_ts"": 1649925105, ""event_ts_timezone"": 1649925105, ""time"": 10.69, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649925106, ""event_ts_timezone"": 1649925106, ""time"": 1.03, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649925108, ""event_ts_timezone"": 1649925108, ""time"": 2.1, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649925112, ""event_ts_timezone"": 1649925112, ""time"": 3.21, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""05_pick up screw"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649925118, ""event_ts_timezone"": 1649925118, ""time"": 6.08, ""sequence"": 5, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649925127, ""event_ts_timezone"": 1649925127, ""time"": 9.02, ""sequence"": 6, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649925127, ""event_ts_timezone"": 1649925127, ""time"": 0.84, ""sequence"": 7, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649925131, ""event_ts_timezone"": 1649925131, ""time"": 3.44, ""sequence"": 8, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649925135, ""event_ts_timezone"": 1649925135, ""time"": 4.02, ""sequence"": 9, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649925136, ""event_ts_timezone"": 1649925136, ""time"": 1.46, ""sequence"": 10, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",41.88999999999999,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 08:33:15,2022-04-14 08:33:15,58.49999999999999,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649925163, ""event_ts_timezone"": 1649925163, ""time"": 26.38, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649925164, ""event_ts_timezone"": 1649925164, ""time"": 0.81, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649925166, ""event_ts_timezone"": 1649925166, ""time"": 2.49, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649925169, ""event_ts_timezone"": 1649925169, ""time"": 2.75, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649925170, ""event_ts_timezone"": 1649925170, ""time"": 1.57, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649925174, ""event_ts_timezone"": 1649925174, ""time"": 4.11, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649925185, ""event_ts_timezone"": 1649925185, ""time"": 10.97, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649925186, ""event_ts_timezone"": 1649925186, ""time"": 0.98, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649925191, ""event_ts_timezone"": 1649925191, ""time"": 4.57, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649925194, ""event_ts_timezone"": 1649925194, ""time"": 2.87, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649925195, ""event_ts_timezone"": 1649925195, ""time"": 1.0, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",58.49999999999999,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 08:34:06,2022-04-14 08:34:06,51.56,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649925206, ""event_ts_timezone"": 1649925206, ""time"": 11.21, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649925207, ""event_ts_timezone"": 1649925207, ""time"": 0.9, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649925209, ""event_ts_timezone"": 1649925209, ""time"": 2.11, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649925211, ""event_ts_timezone"": 1649925211, ""time"": 2.16, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649925212, ""event_ts_timezone"": 1649925212, ""time"": 0.8, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649925225, ""event_ts_timezone"": 1649925225, ""time"": 13.06, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649925237, ""event_ts_timezone"": 1649925237, ""time"": 11.8, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649925239, ""event_ts_timezone"": 1649925239, ""time"": 2.22, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649925242, ""event_ts_timezone"": 1649925242, ""time"": 3.29, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649925246, ""event_ts_timezone"": 1649925246, ""time"": 3.18, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649925246, ""event_ts_timezone"": 1649925246, ""time"": 0.83, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",51.56,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 08:34:48,2022-04-14 08:34:48,42.040000000000006,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649925260, ""event_ts_timezone"": 1649925260, ""time"": 13.65, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649925261, ""event_ts_timezone"": 1649925261, ""time"": 0.83, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649925264, ""event_ts_timezone"": 1649925264, ""time"": 2.8, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649925266, ""event_ts_timezone"": 1649925266, ""time"": 2.04, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649925267, ""event_ts_timezone"": 1649925267, ""time"": 1.18, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649925272, ""event_ts_timezone"": 1649925272, ""time"": 4.73, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649925280, ""event_ts_timezone"": 1649925280, ""time"": 8.7, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649925281, ""event_ts_timezone"": 1649925281, ""time"": 0.84, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649925284, ""event_ts_timezone"": 1649925284, ""time"": 3.16, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649925287, ""event_ts_timezone"": 1649925287, ""time"": 2.48, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649925288, ""event_ts_timezone"": 1649925288, ""time"": 1.63, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",42.040000000000006,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 08:35:26,2022-04-14 08:35:26,38.00000000000001,complete,wrong,0,11,"{""Step 1"": {""event_ts"": 1649925298, ""event_ts_timezone"": 1649925298, ""time"": 9.37, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649925299, ""event_ts_timezone"": 1649925299, ""time"": 0.88, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""03_place on fixture"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649925301, ""event_ts_timezone"": 1649925301, ""time"": 2.41, ""sequence"": 3, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649925302, ""event_ts_timezone"": 1649925302, ""time"": 1.34, ""sequence"": 4, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649925309, ""event_ts_timezone"": 1649925309, ""time"": 6.84, ""sequence"": 5, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649925319, ""event_ts_timezone"": 1649925319, ""time"": 9.39, ""sequence"": 6, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649925320, ""event_ts_timezone"": 1649925320, ""time"": 1.09, ""sequence"": 7, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649925325, ""event_ts_timezone"": 1649925325, ""time"": 5.66, ""sequence"": 8, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""10_inspection"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649925326, ""event_ts_timezone"": 1649925326, ""time"": 1.02, ""sequence"": 9, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",38.00000000000001,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
